"soil";"prof_super";"prof_infer";"bd";"oc";"ph";"clay";"silt";"sand";"crs_name";"crs_code";"X";"Y"
"KGFildesM06";30;40;NA;0,6;7,13;7;5;88;"south pole stereographic";"ESRI:102021";-2710783,21;1631238,891
"KGFildesM06";10;30;NA;1,2;7,12;8;9;83;"south pole stereographic";"ESRI:102021";-2710783,21;1631238,891
"KGFildesM06";0;10;NA;4,9;6,8;12;24;64;"south pole stereographic";"ESRI:102021";-2710783,21;1631238,891
"KGFildesM07";30;40;NA;4,9;4,88;15;34;51;"south pole stereographic";"ESRI:102021";-2711177,962;1631270,852
"KGFildesM07";0;10;NA;10,4;4,92;18;36;46;"south pole stereographic";"ESRI:102021";-2711177,962;1631270,852
"KGFildesM07";10;30;NA;15,8;4,98;18;32;50;"south pole stereographic";"ESRI:102021";-2711177,962;1631270,852
"KGFildesM08";0;20;NA;1,3;5,82;20;34;46;"south pole stereographic";"ESRI:102021";-2711454,298;1631759,314
"KGFildesM08";50;100;NA;1,3;6,34;9;47;44;"south pole stereographic";"ESRI:102021";-2711454,298;1631759,314
"KGFildesM08";20;50;NA;2,3;6,23;18;36;46;"south pole stereographic";"ESRI:102021";-2711454,298;1631759,314
"KGFildesM09";75;80;NA;0,1;5,93;10;17;73;"south pole stereographic";"ESRI:102021";-2712768,805;1630811,657
"KGFildesM09";70;75;NA;0,2;4,98;15;31;54;"south pole stereographic";"ESRI:102021";-2712768,805;1630811,657
"KGFildesM09";32;70;NA;0,5;4,7;9;27;64;"south pole stereographic";"ESRI:102021";-2712768,805;1630811,657
"KGFildesM09";3;32;NA;0,9;4,8;8;22;70;"south pole stereographic";"ESRI:102021";-2712768,805;1630811,657
"KGFildesM09";0;3;NA;3,4;4,85;9;15;76;"south pole stereographic";"ESRI:102021";-2712768,805;1630811,657
"KGFildesM10";0;60;NA;0,1;6,62;3;16;81;"south pole stereographic";"ESRI:102021";-2712675,735;1630736,596
"KGFildesM10";60;100;NA;0,2;8,02;11;15;74;"south pole stereographic";"ESRI:102021";-2712675,735;1630736,596
"KGFildesM11";35;70;NA;0,2;5,76;8;12;80;"south pole stereographic";"ESRI:102021";-2712893,357;1630408,334
"KGFildesM11";20;35;NA;0,4;4,59;12;20;68;"south pole stereographic";"ESRI:102021";-2712893,357;1630408,334
"KGFildesM11";0;15;NA;1;4,3;9;16;75;"south pole stereographic";"ESRI:102021";-2712893,357;1630408,334
"KGFildesM11";15;20;NA;2;4,42;9;16;75;"south pole stereographic";"ESRI:102021";-2712893,357;1630408,334
"KGFildesM12";0;10;NA;0,4;6,82;8;12;80;"south pole stereographic";"ESRI:102021";-2712862,892;1630161,494
"KGFildesM12";10;25;NA;0,7;7,82;11;16;73;"south pole stereographic";"ESRI:102021";-2712862,892;1630161,494
"KGFildesM13";50;55;NA;0,09;8,68;27;47;26;"south pole stereographic";"ESRI:102021";-2711715,517;1635141,884
"KGFildesM13";20;30;NA;0,15;7,44;18;34;48;"south pole stereographic";"ESRI:102021";-2711715,517;1635141,884
"KGFildesM13";30;50;NA;0,22;8,36;25;44;31;"south pole stereographic";"ESRI:102021";-2711715,517;1635141,884
"KGFildesM13";0;20;NA;1,71;6,34;15;34;51;"south pole stereographic";"ESRI:102021";-2711715,517;1635141,884
"KGFildesM14";0;12;NA;0,52;7,12;14;39;47;"south pole stereographic";"ESRI:102021";-2711634,879;1635163,189
"KGFildesM15";0;45;NA;0,17;8,48;13;30;57;"south pole stereographic";"ESRI:102021";-2712787,875;1635692,271
"KGFildesM16";5;30;NA;0,43;7,59;13;40;47;"south pole stereographic";"ESRI:102021";-2712862,713;1635417,222
"KGFildesM16";0;5;NA;0,52;7,55;12;46;42;"south pole stereographic";"ESRI:102021";-2712862,713;1635417,222
"KGFildesM17";20;40;NA;0,1;8,7;3;62;35;"south pole stereographic";"ESRI:102021";-2708624,098;1630786,717
"KGFildesM17";10;20;NA;0,3;8,53;30;36;34;"south pole stereographic";"ESRI:102021";-2708624,098;1630786,717
"KGFildesM17";0;10;NA;0,53;8,32;24;32;44;"south pole stereographic";"ESRI:102021";-2708624,098;1630786,717
"KGFildesM18";30;60;NA;0,24;8,47;1;63;36;"south pole stereographic";"ESRI:102021";-2709715,154;1629662,597
"KGFildesM18";60;70;NA;0,28;8,87;15;31;54;"south pole stereographic";"ESRI:102021";-2709715,154;1629662,597
"KGFildesM18";15;30;NA;0,3;8,37;4;60;36;"south pole stereographic";"ESRI:102021";-2709715,154;1629662,597
"KGFildesM18";0;15;NA;0,33;8,29;28;34;38;"south pole stereographic";"ESRI:102021";-2709715,154;1629662,597
"KGFildesM19";10;20;NA;2,15;6,71;15;21;64;"south pole stereographic";"ESRI:102021";-2711646,969;1632964,032
"KGFildesM19";0;5;NA;2,71;6,9;12;25;63;"south pole stereographic";"ESRI:102021";-2711646,969;1632964,032
"KGFildesM19";5;10;NA;5,32;7,21;13;16;71;"south pole stereographic";"ESRI:102021";-2711646,969;1632964,032
"KGFildesM19";20;25;NA;10,63;6,36;17;16;67;"south pole stereographic";"ESRI:102021";-2711646,969;1632964,032
"KGFildesM20";20;50;NA;0,4;7,02;10;18;72;"south pole stereographic";"ESRI:102021";-2711657,378;1633302,773
"KGFildesM20";0;10;NA;0,7;6,86;12;17;71;"south pole stereographic";"ESRI:102021";-2711657,378;1633302,773
"KGFildesM20";10;20;NA;0,7;7,05;16;27;57;"south pole stereographic";"ESRI:102021";-2711657,378;1633302,773
"KGFildesM21";8;40;NA;0,27;7,01;9;16;75;"south pole stereographic";"ESRI:102021";-2711644,71;1632730,279
"KGFildesM21";0;8;NA;0,35;6,83;6;8;86;"south pole stereographic";"ESRI:102021";-2711644,71;1632730,279
"KGFildesM22";50;55;NA;0,58;7,04;11;11;78;"south pole stereographic";"ESRI:102021";-2713347,294;1634005,768
"KGFildesM22";30;50;NA;0,8;7,08;11;15;74;"south pole stereographic";"ESRI:102021";-2713347,294;1634005,768
"KGFildesM22";5;15;NA;0,81;6,96;11;15;74;"south pole stereographic";"ESRI:102021";-2713347,294;1634005,768
"KGFildesM22";15;30;NA;1,08;7,17;13;13;74;"south pole stereographic";"ESRI:102021";-2713347,294;1634005,768
"KGFildesM22";0;5;NA;1,18;6,83;11;16;73;"south pole stereographic";"ESRI:102021";-2713347,294;1634005,768
"KGFildesM23";70;85;NA;0,55;7,56;18;23;59;"south pole stereographic";"ESRI:102021";-2712460,252;1631989,079
"KGFildesM23";0;18;NA;1,2;7,16;12;21;67;"south pole stereographic";"ESRI:102021";-2712460,252;1631989,079
"KGFildesM23";18;29;NA;1,45;7,2;12;25;63;"south pole stereographic";"ESRI:102021";-2712460,252;1631989,079
"KGFildesM23";29;70;NA;1,58;7,24;15;23;62;"south pole stereographic";"ESRI:102021";-2712460,252;1631989,079
"KGFildesM24";6;19;NA;0,55;7,32;19;45;36;"south pole stereographic";"ESRI:102021";-2711417,349;1630830,38
"KGFildesM24";0;6;NA;0,55;7,21;19;29;52;"south pole stereographic";"ESRI:102021";-2711417,349;1630830,38
"KGFildesM25";26;80;NA;0,64;7,36;17;29;54;"south pole stereographic";"ESRI:102021";-2711439,638;1630880,076
"KGFildesM25";80;100;NA;0,85;7,09;18;15;67;"south pole stereographic";"ESRI:102021";-2711439,638;1630880,076
"KGFildesM25";13;26;NA;0,95;7,1;17;13;70;"south pole stereographic";"ESRI:102021";-2711439,638;1630880,076
"KGFildesM25";0;13;NA;1,07;6,9;13;11;76;"south pole stereographic";"ESRI:102021";-2711439,638;1630880,076
"KGFildesM26";35;50;NA;0,38;8,04;8;52;40;"south pole stereographic";"ESRI:102021";-2711348,763;1631162,418
"KGFildesM26";10;35;NA;0,72;7,55;16;32;52;"south pole stereographic";"ESRI:102021";-2711348,763;1631162,418
"KGFildesM26";0;10;NA;0,81;7,12;14;20;66;"south pole stereographic";"ESRI:102021";-2711348,763;1631162,418
"KGFildesM27";0;19;NA;0,33;8,37;6;61;33;"south pole stereographic";"ESRI:102021";-2710405,427;1629251,134
"KGFildesM27";49;80;NA;0,37;8,62;2;39;59;"south pole stereographic";"ESRI:102021";-2710405,427;1629251,134
"KGFildesM27";80;85;NA;0,39;8,7;2;39;59;"south pole stereographic";"ESRI:102021";-2710405,427;1629251,134
"KGFildesM27";19;49;NA;0,41;8,41;27;29;44;"south pole stereographic";"ESRI:102021";-2710405,427;1629251,134
"KGFildesM28";18;31;NA;0,2;8,51;7;18;75;"south pole stereographic";"ESRI:102021";-2710333,594;1628774,459
"KGFildesM28";31;52;NA;0,22;8,5;11;15;74;"south pole stereographic";"ESRI:102021";-2710333,594;1628774,459
"KGFildesM28";52;70;NA;0,25;8,47;9;11;80;"south pole stereographic";"ESRI:102021";-2710333,594;1628774,459
"KGFildesM28";70;95;NA;0,25;8,49;11;13;76;"south pole stereographic";"ESRI:102021";-2710333,594;1628774,459
"KGFildesM28";95;100;NA;0,32;8,62;12;17;71;"south pole stereographic";"ESRI:102021";-2710333,594;1628774,459
"KGFildesM28";0;18;NA;0,34;8,46;20;33;47;"south pole stereographic";"ESRI:102021";-2710333,594;1628774,459
"KGFildesM29";0;7;NA;0,49;7,26;17;18;65;"south pole stereographic";"ESRI:102021";-2713831,47;1632709,813
"KGFildesM29";7;50;NA;0,5;7,44;15;25;60;"south pole stereographic";"ESRI:102021";-2713831,47;1632709,813
"KGFildesM30";25;55;NA;0,31;7,6;4;0;96;"south pole stereographic";"ESRI:102021";-2714712,384;1633209,19
"KGFildesM30";0;5;NA;0,33;7,42;6;5;89;"south pole stereographic";"ESRI:102021";-2714712,384;1633209,19
"KGFildesM30";55;60;NA;0,63;7,53;6;4;90;"south pole stereographic";"ESRI:102021";-2714712,384;1633209,19
"KGFildesM30";5;25;NA;0,64;7,11;2;0;98;"south pole stereographic";"ESRI:102021";-2714712,384;1633209,19
"KGFildesM31";5;20;NA;0,2;8,6;20;35;45;"south pole stereographic";"ESRI:102021";-2712549,946;1630428,64
"KGFildesM31";0;5;NA;0,2;8,59;18;36;46;"south pole stereographic";"ESRI:102021";-2712549,946;1630428,64
"KGFildesM31";20;40;NA;0,2;8,59;18;39;43;"south pole stereographic";"ESRI:102021";-2712549,946;1630428,64
"KGFildesM31";40;60;NA;0,2;8,66;18;34;48;"south pole stereographic";"ESRI:102021";-2712549,946;1630428,64
"KGFildesM31";60;90;NA;0,2;8,79;17;28;55;"south pole stereographic";"ESRI:102021";-2712549,946;1630428,64
"KGFildesM31";90;95;NA;0,2;9,3;17;26;57;"south pole stereographic";"ESRI:102021";-2712549,946;1630428,64
"KGFildesT01";0;15;NA;0,94;5,2;5;48;47;"south pole stereographic";"ESRI:102021";-2709775,047;1632218,898
"KGFildesT02";10;20;NA;0,74;4,9;11;36;53;"south pole stereographic";"ESRI:102021";-2711160,494;1631274,638
"KGFildesT02";0;10;NA;2,08;5;14;34;52;"south pole stereographic";"ESRI:102021";-2711160,494;1631274,638
"KGFildesT03";30;40;NA;0,35;4,8;9;32;59;"south pole stereographic";"ESRI:102021";-2709261,356;1632962,077
"KGFildesT03";10;30;NA;0,62;4,8;9;33;58;"south pole stereographic";"ESRI:102021";-2709261,356;1632962,077
"KGFildesT03";0;10;NA;1,36;4;6,5;40,7;52,8;"south pole stereographic";"ESRI:102021";-2709261,356;1632962,077
"KGFildesT04";10;30;NA;0,48;6,3;20;48;32;"south pole stereographic";"ESRI:102021";-2709364,155;1632920,901
"KGFildesT04";0;10;NA;0,83;5,7;7,8;55,6;36,6;"south pole stereographic";"ESRI:102021";-2709364,155;1632920,901
"KGFildesT04";30;60;NA;0,98;5,8;16;41;43;"south pole stereographic";"ESRI:102021";-2709364,155;1632920,901
"KGFildesV01";0;10;NA;0,54;7,2;14,9;25,1;60;"south pole stereographic";"ESRI:102021";-2711491,38;1631813,486
"KGHennequin01";20;40;NA;0,2;6,4;0,42;26,61;72,97;"south pole stereographic";"ESRI:102021";-2703410,786;1663608,786
"KGHennequin01";10;20;NA;0,25;6,67;1,3;19,86;78,84;"south pole stereographic";"ESRI:102021";-2703410,786;1663608,786
"KGHennequin01";0;10;NA;0,45;6,5;1,72;16,22;82,06;"south pole stereographic";"ESRI:102021";-2703410,786;1663608,786
"KGHennequin02";20;40;NA;0,5;5,5;1,34;23,13;75,53;"south pole stereographic";"ESRI:102021";-2703448,449;1663596,441
"KGHennequin02";10;20;NA;1,35;5,37;1,19;17,37;81,44;"south pole stereographic";"ESRI:102021";-2703448,449;1663596,441
"KGHennequin02";0;10;NA;2;5,47;1,42;22,59;75,99;"south pole stereographic";"ESRI:102021";-2703448,449;1663596,441
"KGHennequin03";10;20;NA;0,1;6,23;0,96;7,29;91,75;"south pole stereographic";"ESRI:102021";-2703484,719;1663618,586
"KGHennequin03";20;40;NA;0,1;6,17;0,76;19,92;79,32;"south pole stereographic";"ESRI:102021";-2703484,719;1663618,586
"KGHennequin03";0;10;NA;0,1;6,03;0,86;14,93;84,21;"south pole stereographic";"ESRI:102021";-2703484,719;1663618,586
"KGHennequin04";20;40;NA;0,15;6;0,35;0;99,65;"south pole stereographic";"ESRI:102021";-2703506,674;1663497,521
"KGHennequin04";10;20;NA;0,3;5,93;0,49;0,31;99,2;"south pole stereographic";"ESRI:102021";-2703506,674;1663497,521
"KGHennequin04";0;10;NA;1,1;5,87;1,18;5,59;93,23;"south pole stereographic";"ESRI:102021";-2703506,674;1663497,521
"KGKeller01";30;40;NA;0,2;7,8;24;36;40;"south pole stereographic";"ESRI:102021";-2707185,012;1665863,916
"KGKeller01";20;30;NA;0,2;7,7;22;37;41;"south pole stereographic";"ESRI:102021";-2707185,012;1665863,916
"KGKeller01";10;20;NA;0,4;7,3;17;34;49;"south pole stereographic";"ESRI:102021";-2707185,012;1665863,916
"KGKeller01";0;10;NA;0,4;6,6;18;34;48;"south pole stereographic";"ESRI:102021";-2707185,012;1665863,916
"KGKeller01A";30;40;NA;0,2;8;22;28;50;"south pole stereographic";"ESRI:102021";-2707163,43;1665799,425
"KGKeller01A";40;50;NA;0,2;8;23;29;48;"south pole stereographic";"ESRI:102021";-2707163,43;1665799,425
"KGKeller01A";20;30;NA;0,2;7,9;24;30;46;"south pole stereographic";"ESRI:102021";-2707163,43;1665799,425
"KGKeller01A";50;60;NA;0,2;8,1;24;30;46;"south pole stereographic";"ESRI:102021";-2707163,43;1665799,425
"KGKeller01A";10;20;NA;0,3;8;22;29;49;"south pole stereographic";"ESRI:102021";-2707163,43;1665799,425
"KGKeller01A";0;10;NA;0,4;NA;20;25;55;"south pole stereographic";"ESRI:102021";-2707163,43;1665799,425
"KGKeller02";40;50;NA;0,1;7,9;23;20;57;"south pole stereographic";"ESRI:102021";-2707257,294;1665732,332
"KGKeller02";30;40;NA;0,1;7,8;19;37;44;"south pole stereographic";"ESRI:102021";-2707257,294;1665732,332
"KGKeller02";0;10;NA;0,2;7,8;21;31;48;"south pole stereographic";"ESRI:102021";-2707257,294;1665732,332
"KGKeller02";20;30;NA;0,2;7,6;17;25;58;"south pole stereographic";"ESRI:102021";-2707257,294;1665732,332
"KGKeller02";10;20;NA;0,2;7,8;18;28;54;"south pole stereographic";"ESRI:102021";-2707257,294;1665732,332
"KGKeller02";50;60;NA;NA;8;19,6;28,2;52,2;"south pole stereographic";"ESRI:102021";-2707257,294;1665732,332
"KGKeller03";40;50;NA;0,3;7,6;23;35;42;"south pole stereographic";"ESRI:102021";-2707374,468;1665331,405
"KGKeller03";30;40;1,4256;0,4;7,6;21;36;43;"south pole stereographic";"ESRI:102021";-2707374,468;1665331,405
"KGKeller03";20;30;1,4452;0,5;7,7;19;22;59;"south pole stereographic";"ESRI:102021";-2707374,468;1665331,405
"KGKeller03";0;20;NA;0,6;7,9;18;27;55;"south pole stereographic";"ESRI:102021";-2707374,468;1665331,405
"KGKeller04";30;40;1,2126;0,2;7,3;28;37;35;"south pole stereographic";"ESRI:102021";-2707445,18;1665866,232
"KGKeller04";40;50;1,3522;0,2;7,6;28;37;35;"south pole stereographic";"ESRI:102021";-2707445,18;1665866,232
"KGKeller04";20;30;NA;0,2;6,9;26;32;42;"south pole stereographic";"ESRI:102021";-2707445,18;1665866,232
"KGKeller04";10;20;1,3968;0,3;7,2;21;33;46;"south pole stereographic";"ESRI:102021";-2707445,18;1665866,232
"KGKeller04";0;10;NA;0,3;7,4;23;35;42;"south pole stereographic";"ESRI:102021";-2707445,18;1665866,232
"KGKeller05";40;50;1,1374;0,1;7,6;32;42;26;"south pole stereographic";"ESRI:102021";-2707601,141;1665616,738
"KGKeller05";20;30;NA;0,1;7,5;30;39;31;"south pole stereographic";"ESRI:102021";-2707601,141;1665616,738
"KGKeller05";10;20;1,3602;0,1;7,5;33;38;29;"south pole stereographic";"ESRI:102021";-2707601,141;1665616,738
"KGKeller05";30;40;NA;0,1;7,6;28;36;36;"south pole stereographic";"ESRI:102021";-2707601,141;1665616,738
"KGKeller05";0;10;1,2884;0,2;NA;34;40;26;"south pole stereographic";"ESRI:102021";-2707601,141;1665616,738
"KGKeller05";50;60;1,261;0,2;7,8;28;33;39;"south pole stereographic";"ESRI:102021";-2707601,141;1665616,738
"KGKeller06";20;30;NA;0,1;7,9;20;16;64;"south pole stereographic";"ESRI:102021";-2707633,999;1666122,086
"KGKeller06";10;20;NA;0,2;8;28;24;48;"south pole stereographic";"ESRI:102021";-2707633,999;1666122,086
"KGKeller06";0;10;NA;0,5;NA;24;22;54;"south pole stereographic";"ESRI:102021";-2707633,999;1666122,086
"KGKeller07";40;50;1,3708;0,2;8;26,86;34,43;38,71;"south pole stereographic";"ESRI:102021";-2708088,108;1666268,526
"KGKeller07";30;40;NA;0,3;7,8;25,4;32,8;41,8;"south pole stereographic";"ESRI:102021";-2708088,108;1666268,526
"KGKeller07";20;30;NA;0,4;7,5;21,6;39,8;38,6;"south pole stereographic";"ESRI:102021";-2708088,108;1666268,526
"KGKeller07";10;20;1,3084;1,4;7,6;20,4;39;40,6;"south pole stereographic";"ESRI:102021";-2708088,108;1666268,526
"KGKeller08";10;20;1,3124;0,1;4,8;2;72;26;"south pole stereographic";"ESRI:102021";-2708261,742;1666336,342
"KGKeller08";20;30;NA;0,2;4,6;2;71;27;"south pole stereographic";"ESRI:102021";-2708261,742;1666336,342
"KGKeller08";0;10;1,456;0,4;7,6;29;34;37;"south pole stereographic";"ESRI:102021";-2708261,742;1666336,342
"KGKeller09";10;20;1,0882;1,9;5,6;19;19;62;"south pole stereographic";"ESRI:102021";-2709123,989;1666308,783
"KGKeller09";0;10;NA;11,4;NA;17;21;62;"south pole stereographic";"ESRI:102021";-2709123,989;1666308,783
"KGKeller10";10;20;NA;0,9;6,7;20;23;57;"south pole stereographic";"ESRI:102021";-2709322,958;1666572,452
"KGKeller10";0;10;NA;2,9;6,5;20;20;60;"south pole stereographic";"ESRI:102021";-2709322,958;1666572,452
"KGKeller11";20;30;1,4424;0,5;6,5;31;35;34;"south pole stereographic";"ESRI:102021";-2707152,253;1665662,013
"KGKeller11";10;20;NA;0,8;6,3;30;35;35;"south pole stereographic";"ESRI:102021";-2707152,253;1665662,013
"KGKeller11";0;10;NA;3,2;6;24;31;45;"south pole stereographic";"ESRI:102021";-2707152,253;1665662,013
"KGKeller12";30;40;1,5078;0,1;7,2;28;27;45;"south pole stereographic";"ESRI:102021";-2707155,979;1665397,702
"KGKeller12";20;30;NA;0,2;7,1;31;28;41;"south pole stereographic";"ESRI:102021";-2707155,979;1665397,702
"KGKeller12";10;20;NA;0,2;6,8;32;32;36;"south pole stereographic";"ESRI:102021";-2707155,979;1665397,702
"KGKeller12";0;10;NA;0,2;6,9;24;31;45;"south pole stereographic";"ESRI:102021";-2707155,979;1665397,702
"KGKeller13";40;50;NA;0,2;7,4;26;33;41;"south pole stereographic";"ESRI:102021";-2707182,901;1665365,78
"KGKeller13";50;60;NA;0,2;7,2;29,5;34,25;36,25;"south pole stereographic";"ESRI:102021";-2707182,901;1665365,78
"KGKeller13";30;40;NA;0,2;7,3;28;33;39;"south pole stereographic";"ESRI:102021";-2707182,901;1665365,78
"KGKeller13";20;30;NA;0,3;7,3;28;31;41;"south pole stereographic";"ESRI:102021";-2707182,901;1665365,78
"KGKeller13";10;20;NA;0,5;7,2;31;31;38;"south pole stereographic";"ESRI:102021";-2707182,901;1665365,78
"KGKeller13";0;10;NA;4,1;NA;24;28;48;"south pole stereographic";"ESRI:102021";-2707182,901;1665365,78
"KGKeller14";40;50;NA;0,3;8,1;20;37;43;"south pole stereographic";"ESRI:102021";-2709048,132;1665568,359
"KGKeller14";30;40;NA;0,3;7,8;25;33;42;"south pole stereographic";"ESRI:102021";-2709048,132;1665568,359
"KGKeller14";20;30;NA;0,3;7,4;30;34;36;"south pole stereographic";"ESRI:102021";-2709048,132;1665568,359
"KGKeller14";10;20;NA;0,4;7,1;31;36;33;"south pole stereographic";"ESRI:102021";-2709048,132;1665568,359
"KGKeller14";0;10;NA;0,8;6,9;22;27;51;"south pole stereographic";"ESRI:102021";-2709048,132;1665568,359
"KGKeller15";40;50;NA;0,2;7,2;25;32;43;"south pole stereographic";"ESRI:102021";-2709102,43;1665574,325
"KGKeller15";30;40;NA;0,2;7,5;31;32;37;"south pole stereographic";"ESRI:102021";-2709102,43;1665574,325
"KGKeller15";20;30;NA;0,2;7,5;29;31;40;"south pole stereographic";"ESRI:102021";-2709102,43;1665574,325
"KGKeller15";10;20;NA;0,3;7,7;19;38;43;"south pole stereographic";"ESRI:102021";-2709102,43;1665574,325
"KGKeller15";0;10;NA;0,5;NA;14;15;71;"south pole stereographic";"ESRI:102021";-2709102,43;1665574,325
"KGKeller16";30;40;NA;0,1;7,8;26;38;36;"south pole stereographic";"ESRI:102021";-2707815,551;1665513,674
"KGKeller16";40;50;NA;0,1;7,8;26;43;31;"south pole stereographic";"ESRI:102021";-2707815,551;1665513,674
"KGKeller16";0;10;NA;0,1;7,4;28;39;33;"south pole stereographic";"ESRI:102021";-2707815,551;1665513,674
"KGKeller16";20;30;NA;0,1;7,7;30;34;36;"south pole stereographic";"ESRI:102021";-2707815,551;1665513,674
"KGKeller16";60;70;NA;0,1;7,9;33;41;26;"south pole stereographic";"ESRI:102021";-2707815,551;1665513,674
"KGKeller16";10;20;NA;0,1;7,6;28;38;34;"south pole stereographic";"ESRI:102021";-2707815,551;1665513,674
"KGKeller16";50;60;NA;0,1;7,8;30;42;28;"south pole stereographic";"ESRI:102021";-2707815,551;1665513,674
"KGKeller17";20;30;NA;0,1;7,8;34;35;31;"south pole stereographic";"ESRI:102021";-2708259,309;1665776,039
"KGKeller17";0;10;NA;0,1;7,7;31;42;27;"south pole stereographic";"ESRI:102021";-2708259,309;1665776,039
"KGKeller17";40;50;NA;0,1;6,2;32;38;30;"south pole stereographic";"ESRI:102021";-2708259,309;1665776,039
"KGKeller17";50;60;NA;0,1;7,3;35;30;35;"south pole stereographic";"ESRI:102021";-2708259,309;1665776,039
"KGKeller17";30;40;NA;0,2;7,9;29;48;23;"south pole stereographic";"ESRI:102021";-2708259,309;1665776,039
"KGKeller17";10;20;NA;0,2;7,6;31;43;26;"south pole stereographic";"ESRI:102021";-2708259,309;1665776,039
"KGKeller18";50;60;NA;0,2;7,3;29;35;36;"south pole stereographic";"ESRI:102021";-2707827,258;1665785,42
"KGKeller18";40;50;NA;0,2;7,3;28;35;37;"south pole stereographic";"ESRI:102021";-2707827,258;1665785,42
"KGKeller18";30;40;NA;0,2;7,1;30;33;37;"south pole stereographic";"ESRI:102021";-2707827,258;1665785,42
"KGKeller18";20;30;NA;0,3;6,8;31;36;33;"south pole stereographic";"ESRI:102021";-2707827,258;1665785,42
